weka_instance,uni_id,name,url,country,region,website_score,grade
594,1010,Cornell University,https://www.cornell.edu,United States,North America,70.68,B
595,3311,West Pomeranian University of Technology,https://www.zut.edu.pl,Poland,Eastern & Southern Europe,70.56,B
596,4168,IPB University,https://www.ipb.ac.id,Indonesia,Asia (East & Southeast),70.56,B
597,2032,University of Dundee,https://www.dundee.ac.uk,United Kingdom,Western & Northern Europe,70.54,B
598,2189,University of Antwerp,https://www.uantwerpen.be,Belgium/Ireland/Iceland,Western & Northern Europe,70.53,B
599,1189,University of Manitoba,https://umanitoba.ca,Canada,North America,70.51,B
600,2151,University of Copenhagen,https://www.ku.dk,Denmark,Western & Northern Europe,70.44,B
601,5144,Charles Sturt University,https://www.csu.edu.au,Australia,South & Central Asia + Oceania,70.42,B
602,6529,Hawassa University,https://www.hu.edu.et,Sub-Saharan Africa,Latin America & Africa,70.38,B
603,1147,Mount Holyoke College,https://www.mtholyoke.edu,United States,North America,70.32,B
604,1035,Rice University,https://www.rice.edu,United States,North America,70.31,B
605,6146,Strathmore University,https://www.strathmore.edu,Sub-Saharan Africa,Latin America & Africa,70.22,B
606,1160,University of San Diego,https://www.sandiego.edu,United States,North America,70.21,B
607,5112,University of Sydney,https://www.sydney.edu.au,Australia,South & Central Asia + Oceania,70.15,B
608,4089,Toyohashi University of Technology,https://www.tut.ac.jp,Japan,Asia (East & Southeast),70.15,B
609,2056,TU Dresden,https://tu-dresden.de,Germany,Western & Northern Europe,70.14,B
610,3180,University of Belgrade,https://www.bg.ac.rs,Balkans,Eastern & Southern Europe,70.13,B
611,3060,Polytechnic University of Valencia,https://www.upv.es,Spain,Eastern & Southern Europe,70.1,B
612,1102,Kent State University,https://www.kent.edu,United States,North America,70.08,B
613,1142,Colby College,https://www.colby.edu,United States,North America,70.02,B
614,1028,University of Illinois Urbana-Champaign,https://illinois.edu,United States,North America,70.02,B
615,6332,Houari Boumediene University of Science and Technology,https://www.usthb.dz,Egypt & North Africa,Latin America & Africa,70.0,B
616,5018,Banaras Hindu University,https://www.bhu.ac.in,India,South & Central Asia + Oceania,69.96,B
617,3104,NOVA University Lisbon,https://www.unl.pt,Portugal,Eastern & Southern Europe,69.96,B
618,1086,Washington State University,https://wsu.edu,United States,North America,69.9,B
619,2080,Universite Paris Cite,https://u-paris.fr,France,Western & Northern Europe,69.9,B
620,2034,Queen's University Belfast,https://www.qub.ac.uk,United Kingdom,Western & Northern Europe,69.88,B
621,3046,Polytechnic University of Catalonia,https://www.upc.edu,Spain,Eastern & Southern Europe,69.87,B
622,3076,University of Warsaw,https://www.uw.edu.pl,Poland,Eastern & Southern Europe,69.83,B
623,2086,Sciences Po,https://www.sciencespo.fr,France,Western & Northern Europe,69.81,B
624,6342,University of Mauritius,https://www.uom.ac.mu,Sub-Saharan Africa,Latin America & Africa,69.81,B
625,4183,Kasetsart University,https://www.ku.ac.th,Thailand,Asia (East & Southeast),69.79,B
626,3042,Autonomous University of Madrid,https://www.uam.es,Spain,Eastern & Southern Europe,69.75,B
627,3150,Carol Davila University of Medicine and Pharmacy,https://www.umfcd.ro,Romania,Eastern & Southern Europe,69.73,B
628,4207,Ton Duc Thang University,https://www.tdtu.edu.vn,Vietnam,Asia (East & Southeast),69.68,B
629,5061,Guru Gobind Singh Indraprastha University,https://www.ipu.ac.in,India,South & Central Asia + Oceania,69.66,B
630,2173,Abo Akademi University,https://www.abo.fi,Finland,Western & Northern Europe,69.65,B
631,5172,Far Western University,https://www.fwu.edu.np,Nepal,South & Central Asia + Oceania,69.65,B
632,4134,National Chengchi University,https://www.nccu.edu.tw,Taiwan,Asia (East & Southeast),69.62,B
633,3023,University of Modena and Reggio Emilia,https://www.unimore.it,Italy,Eastern & Southern Europe,69.59,B
634,1072,University of Alabama,https://www.ua.edu,United States,North America,69.52,B
635,1055,University of Georgia,https://www.uga.edu,United States,North America,69.49,B
636,3109,University of Evora,https://www.uevora.pt,Portugal,Eastern & Southern Europe,69.48,B
637,3402,University of National and World Economy,https://www.unwe.bg,Bulgaria & Slovakia,Eastern & Southern Europe,69.4,B
638,4120,Kookmin University,https://www.kookmin.ac.kr,South Korea,Asia (East & Southeast),69.4,B
639,2083,Claude Bernard University Lyon 1,https://www.univ-lyon1.fr,France,Western & Northern Europe,69.2,B
640,3163,Kharkiv Polytechnic Institute,https://www.kpi.kharkov.ua,Ukraine,Eastern & Southern Europe,69.2,B
641,2142,University of Agder,https://www.uia.no,Norway,Western & Northern Europe,69.19,B
642,2013,University of Leeds,https://www.leeds.ac.uk,United Kingdom,Western & Northern Europe,69.17,B
643,3162,Oles Honchar Dnipro National University,https://www.dnu.dp.ua,Ukraine,Eastern & Southern Europe,69.15,B
644,3130,University of Piraeus,https://www.unipi.gr,Greece,Eastern & Southern Europe,69.14,B
645,2146,Norwegian School of Economics,https://www.nhh.no,Norway,Western & Northern Europe,69.13,B
646,4123,Chungbuk National University,https://www.chungbuk.ac.kr,South Korea,Asia (East & Southeast),69.11,B
647,1124,Fordham University,https://www.fordham.edu,United States,North America,69.04,B
648,6092,Pontifical Catholic University of Peru,https://www.pucp.edu.pe,Peru & Andes,Latin America & Africa,69.03,B
649,2091,Toulouse III - Paul Sabatier University,https://www.univ-tlse3.fr,France,Western & Northern Europe,69.02,B
650,4167,Bandung Institute of Technology,https://www.itb.ac.id,Indonesia,Asia (East & Southeast),68.96,B
651,3170,Budapest University of Technology and Economics,https://www.bme.hu,Hungary,Eastern & Southern Europe,68.95,B
652,1153,Kenyon College,https://www.kenyon.edu,United States,North America,68.84,B
653,1021,"University of California, Santa Barbara",https://www.ucsb.edu,United States,North America,68.81,B
654,2101,University of Amsterdam,https://www.uva.nl,Netherlands,Western & Northern Europe,68.8,B
655,5321,University of Gujrat,https://www.uog.edu.pk,Pakistan,South & Central Asia + Oceania,68.79,B
656,1053,University of Pittsburgh,https://www.pitt.edu,United States,North America,68.79,B
657,1161,Santa Clara University,https://www.scu.edu,United States,North America,68.76,B
658,6331,University of Carthage,https://www.ucar.rnu.tn,Egypt & North Africa,Latin America & Africa,68.73,B
659,3112,Catholic University of Portugal,https://www.ucp.pt,Portugal,Eastern & Southern Europe,68.7,B
660,2115,Rotterdam University of Applied Sciences,https://www.rotterdamuas.com,Netherlands,Western & Northern Europe,68.65,B
661,1108,University of Illinois Chicago,https://www.uic.edu,United States,North America,68.5,B
662,4145,University of Macau,https://www.um.edu.mo,Macau,Asia (East & Southeast),68.48,B
663,1155,Reed College,https://www.reed.edu,United States,North America,68.42,B
664,1096,University of Mississippi,https://olemiss.edu,United States,North America,68.39,B
665,2135,Mid Sweden University,https://www.miun.se,Sweden,Western & Northern Europe,68.34,B
666,3079,AGH University of Krakow,https://www.agh.edu.pl,Poland,Eastern & Southern Europe,68.28,B
667,1152,Oberlin College,https://www.oberlin.edu,United States,North America,68.23,B
668,2128,Linkoping University,https://liu.se,Sweden,Western & Northern Europe,68.15,B
669,2138,Norwegian University of Science and Technology,https://www.ntnu.edu,Norway,Western & Northern Europe,68.15,B
670,1085,Oregon State University,https://oregonstate.edu,United States,North America,68.07,B
671,3019,University of Perugia,https://www.unipg.it,Italy,Eastern & Southern Europe,67.99,B
672,2114,Amsterdam University of Applied Sciences,https://www.amsterdamuas.com,Netherlands,Western & Northern Europe,67.97,B
673,4081,Shinshu University,https://www.shinshu-u.ac.jp,Japan,Asia (East & Southeast),67.93,B
674,2150,Molde University College,https://www.himolde.no,Norway,Western & Northern Europe,67.89,B
675,2037,"Royal Holloway, University of London",https://www.royalholloway.ac.uk,United Kingdom,Western & Northern Europe,67.89,B
676,3184,University of Maribor,https://www.um.si,Balkans,Eastern & Southern Europe,67.87,B
677,2121,Karolinska Institute,https://ki.se,Sweden,Western & Northern Europe,67.87,B
678,5176,Satbayev University,https://www.satbayev.university,Central Asia,South & Central Asia + Oceania,67.86,B
679,5010,Indian Institute of Technology Indore,https://www.iiti.ac.in,India,South & Central Asia + Oceania,67.78,B
680,1121,University of New Hampshire,https://www.unh.edu,United States,North America,67.75,B
681,4175,Hasanuddin University,https://www.unhas.ac.id,Indonesia,Asia (East & Southeast),67.73,B
682,2051,University of Goettingen,https://www.uni-goettingen.de,Germany,Western & Northern Europe,67.69,B
683,3139,University of West Bohemia,https://www.zcu.cz,Czechia,Eastern & Southern Europe,67.66,B
684,1050,University of Minnesota Twin Cities,https://twin-cities.umn.edu,United States,North America,67.65,B
685,3094,Maria Curie-Sklodowska University,https://www.umcs.pl,Poland,Eastern & Southern Europe,67.63,B
686,6113,North-West University,https://www.nwu.ac.za,South Africa,Latin America & Africa,67.59,B
687,6431,Ladoke Akintola University of Technology,https://www.lautech.edu.ng,Sub-Saharan Africa,Latin America & Africa,67.44,B
688,2054,University of Cologne,https://www.uni-koeln.de,Germany,Western & Northern Europe,67.37,B
689,3008,University of Pisa,https://www.unipi.it,Italy,Eastern & Southern Europe,67.29,B
690,4211,University of Danang,https://www.udn.vn,Vietnam,Asia (East & Southeast),67.27,B
691,3121,University of Ioannina,https://www.uoi.gr,Greece,Eastern & Southern Europe,67.22,B
692,4077,Tokyo University of Science,https://www.tus.ac.jp,Japan,Asia (East & Southeast),67.09,B
693,5033,Thapar Institute of Engineering and Technology,https://www.thapar.edu,India,South & Central Asia + Oceania,67.06,B
694,6002,University of Campinas,https://www.unicamp.br,Brazil,Latin America & Africa,66.93,B
695,1071,"University of Tennessee, Knoxville",https://www.utk.edu,United States,North America,66.9,B
696,3169,University of Debrecen,https://www.unideb.hu,Hungary,Eastern & Southern Europe,66.84,B
697,3082,Wroclaw University of Science and Technology,https://www.pwr.edu.pl,Poland,Eastern & Southern Europe,66.83,B
698,5092,Bangladesh University of Engineering and Technology,https://www.buet.ac.bd,Bangladesh,South & Central Asia + Oceania,66.8,B
699,6139,University of Benin,https://www.uniben.edu,Sub-Saharan Africa,Latin America & Africa,66.71,B
700,6533,University of Uyo,https://www.uniuyo.edu.ng,Sub-Saharan Africa,Latin America & Africa,66.61,B
701,5089,Riphah International University,https://www.riphah.edu.pk,Pakistan,South & Central Asia + Oceania,66.59,B
702,3127,Panteion University,https://www.panteion.gr,Greece,Eastern & Southern Europe,66.58,B
703,2193,Trinity College Dublin,https://www.tcd.ie,Belgium/Ireland/Iceland,Western & Northern Europe,66.57,B
704,2147,Inland Norway University of Applied Sciences,https://www.inn.no,Norway,Western & Northern Europe,66.48,B
705,4188,King Mongkut's Institute of Technology Ladkrabang,https://www.kmitl.ac.th,Thailand,Asia (East & Southeast),66.47,B
706,2129,Umea University,https://www.umu.se,Sweden,Western & Northern Europe,66.46,B
707,3135,Palacky University Olomouc,https://www.upol.cz,Czechia,Eastern & Southern Europe,66.45,B
708,2106,University of Groningen,https://www.rug.nl,Netherlands,Western & Northern Europe,66.4,B
709,4153,Universiti Sains Malaysia,https://www.usm.my,Malaysia,Asia (East & Southeast),66.38,B
710,1182,Instituto Tecnologico y de Estudios Superiores de Monterrey (Tecnologico de Monterrey),https://tec.mx,United States,North America,66.37,B
711,4109,Kyungpook National University,https://www.knu.ac.kr,South Korea,Asia (East & Southeast),66.36,B
712,3119,University of Patras,https://www.upatras.gr,Greece,Eastern & Southern Europe,66.33,B
713,1045,University of Miami,https://www.miami.edu,United States,North America,66.31,B
714,4151,Universiti Kebangsaan Malaysia,https://www.ukm.my,Malaysia,Asia (East & Southeast),66.29,B
715,1175,Queen's University,https://www.queensu.ca,Canada,North America,66.29,B
716,3312,University of West Attica,https://www.uniwa.gr,Greece,Eastern & Southern Europe,66.18,B
717,4194,University of the Philippines Diliman,https://upd.edu.ph,Philippines,Asia (East & Southeast),66.16,B
718,1057,University of Connecticut,https://uconn.edu,United States,North America,66.1,B
719,1082,Arizona State University,https://www.asu.edu,United States,North America,66.08,B
720,2116,The Hague University of Applied Sciences,https://www.thehagueuniversity.com,Netherlands,Western & Northern Europe,66.02,B
721,2055,Goethe University Frankfurt,https://www.goethe-university-frankfurt.de,Germany,Western & Northern Europe,65.94,B
722,6129,Cadi Ayyad University,https://www.uca.ma,Egypt & North Africa,Latin America & Africa,65.93,B
723,4074,Kumamoto University,https://www.kumamoto-u.ac.jp,Japan,Asia (East & Southeast),65.92,B
724,2134,Karlstad University,https://www.kau.se,Sweden,Western & Northern Europe,65.67,B
725,3165,Yuriy Fedkovych Chernivtsi National University,https://www.chnu.edu.ua,Ukraine,Eastern & Southern Europe,65.65,B
726,1025,University of Wisconsin-Madison,https://www.wisc.edu,United States,North America,65.64,B
727,1168,University of Toronto,https://www.utoronto.ca,Canada,North America,65.63,B
728,2171,University of Jyvaskyla,https://www.jyu.fi,Finland,Western & Northern Europe,65.58,B
729,4023,South China University of Technology,https://www.scut.edu.cn,China,Asia (East & Southeast),65.54,B
730,3164,Vinnytsia National Technical University,https://www.vntu.edu.ua,Ukraine,Eastern & Southern Europe,65.53,B
731,3003,University of Bologna,https://www.unibo.it,Italy,Eastern & Southern Europe,65.49,B
732,4078,Hitotsubashi University,https://www.hit-u.ac.jp,Japan,Asia (East & Southeast),65.44,B
733,4191,Silpakorn University,https://www.su.ac.th,Thailand,Asia (East & Southeast),65.43,B
734,2095,Paris-Est Creteil University,https://www.u-pec.fr,France,Western & Northern Europe,65.3,B
735,1077,University of Missouri,https://www.missouri.edu,United States,North America,65.19,B
736,1139,Haverford College,https://www.haverford.edu,United States,North America,65.09,B
737,3106,University of Minho,https://www.uminho.pt,Portugal,Eastern & Southern Europe,65.08,B
738,4117,Konkuk University,https://www.konkuk.ac.kr,South Korea,Asia (East & Southeast),65.03,B
739,4075,Niigata University,https://www.niigata-u.ac.jp,Japan,Asia (East & Southeast),65.01,B
740,6506,University of Caxias do Sul,https://www.ucs.br,Brazil,Latin America & Africa,65.0,B
741,6322,University of Lima,https://www.ulima.edu.pe,Peru & Andes,Latin America & Africa,64.97,C
742,3178,University of Rijeka,https://www.uniri.hr,Balkans,Eastern & Southern Europe,64.95,C
743,6153,Addis Ababa University,https://www.aau.edu.et,Sub-Saharan Africa,Latin America & Africa,64.91,C
744,4166,Gadjah Mada University,https://www.ugm.ac.id,Indonesia,Asia (East & Southeast),64.85,C
745,4007,Nanjing University,https://www.nju.edu.cn,China,Asia (East & Southeast),64.84,C
746,1016,University of Michigan,https://www.umich.edu,United States,North America,64.82,C
747,4171,Diponegoro University,https://www.undip.ac.id,Indonesia,Asia (East & Southeast),64.8,C
748,3198,Matej Bel University,https://www.umb.sk,Bulgaria & Slovakia,Eastern & Southern Europe,64.67,C
749,2109,Radboud University,https://www.ru.nl,Netherlands,Western & Northern Europe,64.55,C
750,4126,National Yang Ming Chiao Tung University,https://www.nycu.edu.tw,Taiwan,Asia (East & Southeast),64.44,C
751,4108,Chung-Ang University,https://www.cau.ac.kr,South Korea,Asia (East & Southeast),64.42,C
752,4193,Burapha University,https://www.buu.ac.th,Thailand,Asia (East & Southeast),64.42,C
753,2105,Erasmus University Rotterdam,https://www.eur.nl,Netherlands,Western & Northern Europe,64.41,C
754,2306,Medical University of Vienna,https://www.meduniwien.ac.at,Switzerland/Austria,Western & Northern Europe,64.4,C
755,4111,Sejong University,https://www.sejong.ac.kr,South Korea,Asia (East & Southeast),64.31,C
756,2117,Fontys University of Applied Sciences,https://www.fontys.edu,Netherlands,Western & Northern Europe,64.29,C
757,2160,University College Copenhagen,https://www.kp.dk,Denmark,Western & Northern Europe,64.27,C
758,4306,Yamagata University,https://www.yamagata-u.ac.jp,Japan,Asia (East & Southeast),64.23,C
759,2162,University College of Northern Denmark,https://www.ucn.dk,Denmark,Western & Northern Europe,64.18,C
760,5167,Tribhuvan University,https://www.tribhuvan-university.edu.np,Nepal,South & Central Asia + Oceania,64.16,C
761,6047,Autonomous University of Nuevo Leon,https://www.uanl.mx,Mexico,Latin America & Africa,64.13,C
762,6335,Mohammed VI Polytechnic University,https://www.um6p.ma,Egypt & North Africa,Latin America & Africa,64.13,C
763,4307,Kagawa University,https://www.kagawa-u.ac.jp,Japan,Asia (East & Southeast),64.06,C
764,1026,University of Washington,https://www.washington.edu,United States,North America,64.06,C
765,1027,New York University,https://www.nyu.edu,United States,North America,63.89,C
766,3149,Technical University of Cluj-Napoca,https://www.utcluj.ro,Romania,Eastern & Southern Europe,63.84,C
767,1120,University of Vermont,https://www.uvm.edu,United States,North America,63.83,C
768,4049,Shanghai University,https://www.shu.edu.cn,China,Asia (East & Southeast),63.82,C
769,3179,University of Split,https://www.unist.hr,Balkans,Eastern & Southern Europe,63.81,C
770,1173,University of Waterloo,https://uwaterloo.ca,Canada,North America,63.8,C
771,3096,University of Bialystok,https://www.uwb.edu.pl,Poland,Eastern & Southern Europe,63.76,C
772,3195,Technical University of Kosice,https://www.tuke.sk,Bulgaria & Slovakia,Eastern & Southern Europe,63.7,C
773,1149,Grinnell College,https://www.grinnell.edu,United States,North America,63.69,C
774,2154,Aalborg University,https://www.en.aau.dk,Denmark,Western & Northern Europe,63.67,C
775,2081,Aix-Marseille University,https://www.univ-amu.fr,France,Western & Northern Europe,63.62,C
776,2002,University of Cambridge,https://www.cam.ac.uk,United Kingdom,Western & Northern Europe,63.58,C
777,3159,Ivan Franko National University of Lviv,https://www.lnu.edu.ua,Ukraine,Eastern & Southern Europe,63.44,C
778,1115,Rensselaer Polytechnic Institute,https://www.rpi.edu,United States,North America,63.38,C
779,1303,Toronto Metropolitan University,https://www.torontomu.ca,Canada,North America,63.3,C
780,6076,University of Rosario,https://www.urosario.edu.co,Colombia,Latin America & Africa,63.29,C
781,3017,University of Catania,https://www.unict.it,Italy,Eastern & Southern Europe,63.22,C
782,6154,University of Botswana,https://www.ub.bw,Sub-Saharan Africa,Latin America & Africa,63.19,C
783,1144,Trinity College,https://www.trincoll.edu,United States,North America,63.17,C
784,4069,Tokyo Medical and Dental University,https://www.tmd.ac.jp,Japan,Asia (East & Southeast),63.1,C
785,3123,Athens University of Economics and Business,https://www.aueb.gr,Greece,Eastern & Southern Europe,63.07,C
786,1140,Bowdoin College,https://www.bowdoin.edu,United States,North America,62.74,C
787,2184,University of Innsbruck,https://www.uibk.ac.at,Switzerland/Austria,Western & Northern Europe,62.74,C
788,3049,University of Granada,https://www.ugr.es,Spain,Eastern & Southern Europe,62.7,C
789,1141,Middlebury College,https://www.middlebury.edu,United States,North America,62.58,C
790,3097,Cardinal Stefan Wyszynski University,https://www.uksw.edu.pl,Poland,Eastern & Southern Europe,62.55,C
791,5046,Indian Statistical Institute,https://www.isical.ac.in,India,South & Central Asia + Oceania,62.54,C
792,3182,University of Nis,https://www.ni.ac.rs,Balkans,Eastern & Southern Europe,62.38,C
793,2168,University of Turku,https://www.utu.fi,Finland,Western & Northern Europe,62.38,C
794,4110,Sogang University,https://www.sogang.ac.kr,South Korea,Asia (East & Southeast),62.3,C
795,3161,National University of Kyiv-Mohyla Academy,https://www.ukma.edu.ua,Ukraine,Eastern & Southern Europe,62.26,C
796,2039,Heriot-Watt University,https://www.hw.ac.uk,United Kingdom,Western & Northern Europe,62.07,C
797,1038,Emory University,https://www.emory.edu,United States,North America,62.05,C
798,4080,Gifu University,https://www.gifu-u.ac.jp,Japan,Asia (East & Southeast),62.02,C
799,6329,University of Zululand,https://www.unizulu.ac.za,South Africa,Latin America & Africa,61.98,C
800,3145,Alexandru Ioan Cuza University,https://www.uaic.ro,Romania,Eastern & Southern Europe,61.89,C
801,4197,University of Santo Tomas,https://www.ust.edu.ph,Philippines,Asia (East & Southeast),61.88,C
802,3125,Democritus University of Thrace,https://www.duth.gr,Greece,Eastern & Southern Europe,61.87,C
803,3132,Czech Technical University in Prague,https://www.cvut.cz,Czechia,Eastern & Southern Europe,61.8,C
804,3066,University of Cantabria,https://web.unican.es,Spain,Eastern & Southern Europe,61.71,C
805,3302,University of Basilicata,https://www.unibas.it,Italy,Eastern & Southern Europe,61.6,C
806,3108,ISCTE University Institute of Lisbon,https://www.iscte-iul.pt,Portugal,Eastern & Southern Europe,61.44,C
807,4309,Institute of Technology of Cambodia,https://www.itc.edu.kh,Other SE/E Asia,Asia (East & Southeast),61.35,C
808,4178,Bina Nusantara University,https://www.binus.ac.id,Indonesia,Asia (East & Southeast),61.19,C
809,3191,Plovdiv University Paisii Hilendarski,https://www.uni-plovdiv.bg,Bulgaria & Slovakia,Eastern & Southern Europe,61.02,C
810,2118,Saxion University of Applied Sciences,https://www.saxion.edu,Netherlands,Western & Northern Europe,61.0,C
811,4135,Chang Gung University,https://www.cgu.edu.tw,Taiwan,Asia (East & Southeast),60.92,C
812,2026,University of Reading,https://www.reading.ac.uk,United Kingdom,Western & Northern Europe,60.91,C
813,4137,Asia University Taiwan,https://www.asia.edu.tw,Taiwan,Asia (East & Southeast),60.83,C
814,2119,HAN University of Applied Sciences,https://www.han.nl,Netherlands,Western & Northern Europe,60.75,C
815,6430,Federal University of Technology Owerri,https://www.futo.edu.ng,Sub-Saharan Africa,Latin America & Africa,60.64,C
816,4061,Tokyo Institute of Technology,https://www.titech.ac.jp,Japan,Asia (East & Southeast),60.58,C
817,6308,Federal University of Rio Grande,https://www.furg.br,Brazil,Latin America & Africa,60.58,C
818,4310,National University of Laos,https://www.nuol.edu.la,Other SE/E Asia,Asia (East & Southeast),60.41,C
819,2153,Technical University of Denmark,https://www.dtu.dk,Denmark,Western & Northern Europe,60.31,C
820,2145,OsloMet,https://www.oslomet.no,Norway,Western & Northern Europe,60.28,C
821,1063,Northeastern University,https://www.northeastern.edu,United States,North America,60.25,C
822,4157,International Islamic University Malaysia,https://www.iium.edu.my,Malaysia,Asia (East & Southeast),60.23,C
823,2194,University College Dublin,https://www.ucd.ie,Belgium/Ireland/Iceland,Western & Northern Europe,60.15,C
824,3115,Polytechnic Institute of Lisbon,https://www.ipl.pt,Portugal,Eastern & Southern Europe,60.09,C
825,4044,Nanchang University,https://www.ncu.edu.cn,China,Asia (East & Southeast),60.0,C
826,2107,Wageningen University & Research,https://www.wur.nl,Netherlands,Western & Northern Europe,59.58,C
827,4122,Gachon University,https://www.gachon.ac.kr,South Korea,Asia (East & Southeast),59.48,C
828,3018,University of Palermo,https://www.unipa.it,Italy,Eastern & Southern Europe,59.34,C
829,2161,UCL University College,https://www.ucl.dk,Denmark,Western & Northern Europe,59.18,C
830,4106,UNIST,https://www.unist.ac.kr,South Korea,Asia (East & Southeast),59.04,C
831,6081,University of Chile,https://www.uchile.cl,Chile,Latin America & Africa,58.94,C
832,3089,Medical University of Warsaw,https://www.wum.edu.pl,Poland,Eastern & Southern Europe,58.58,C
833,3098,Rzeszow University of Technology,https://www.prz.edu.pl,Poland,Eastern & Southern Europe,58.46,C
834,6350,Felix Houphouet-Boigny University,https://www.univ-fhb.edu.ci,Sub-Saharan Africa,Latin America & Africa,58.37,C
835,1002,Massachusetts Institute of Technology,https://www.mit.edu,United States,North America,58.17,C
836,6021,Federal University of Espirito Santo,https://www.ufes.br,Brazil,Latin America & Africa,58.13,C
837,2165,Design School Kolding,https://www.designskolenkolding.dk,Denmark,Western & Northern Europe,58.13,C
838,2070,University of Duisburg-Essen,https://www.uni-due.de,Germany,Western & Northern Europe,58.02,C
839,2136,University of Oslo,https://www.uio.no,Norway,Western & Northern Europe,57.93,C
840,6130,Hassan II University of Casablanca,https://www.univh2c.ma,Egypt & North Africa,Latin America & Africa,57.92,C
841,6339,Mekelle University,https://www.mu.edu.et,Sub-Saharan Africa,Latin America & Africa,57.83,C
842,5049,Christ University,https://www.christuniversity.in,India,South & Central Asia + Oceania,57.44,C
843,2170,University of Oulu,https://www.oulu.fi,Finland,Western & Northern Europe,57.41,C
844,5329,Kabul University,https://www.ku.edu.af,Central Asia,South & Central Asia + Oceania,57.26,C
845,2175,University of Vaasa,https://www.uwasa.fi,Finland,Western & Northern Europe,57.14,C
846,5147,Federation University Australia,https://www.federation.edu.au,Australia,South & Central Asia + Oceania,57.05,C
847,3030,University of Calabria,https://www.unical.it,Italy,Eastern & Southern Europe,57.05,C
848,6120,Alexandria University,https://www.alexu.edu.eg,Egypt & North Africa,Latin America & Africa,57.03,C
849,5160,University of Kelaniya,https://www.kln.ac.lk,Sri Lanka,South & Central Asia + Oceania,56.96,C
850,2186,KU Leuven,https://www.kuleuven.be,Belgium/Ireland/Iceland,Western & Northern Europe,56.83,C
851,3117,Aristotle University of Thessaloniki,https://www.auth.gr,Greece,Eastern & Southern Europe,56.76,C
852,5142,Bond University,https://www.bond.edu.au,Australia,South & Central Asia + Oceania,56.7,C
853,1049,"University of Maryland, College Park",https://umd.edu,United States,North America,56.67,C
854,3314,University of Zagreb Faculty,https://www.pmf.unizg.hr,Balkans,Eastern & Southern Europe,56.65,C
855,2068,Ruhr University Bochum,https://www.ruhr-uni-bochum.de,Germany,Western & Northern Europe,56.4,C
856,4086,Mie University,https://www.mie-u.ac.jp,Japan,Asia (East & Southeast),56.35,C
857,5097,University of Rajshahi,https://www.ru.ac.bd,Bangladesh,South & Central Asia + Oceania,56.15,C
858,6317,National University of San Luis,https://www.unsl.edu.ar,Argentina,Latin America & Africa,56.05,C
859,4162,Universiti Malaysia Sarawak,https://www.unimas.my,Malaysia,Asia (East & Southeast),55.44,C
860,6053,Veracruzana University,https://www.uv.mx,Mexico,Latin America & Africa,55.24,C
861,4087,Shizuoka University,https://www.shizuoka.ac.jp,Japan,Asia (East & Southeast),55.03,C
862,2035,University of East Anglia,https://www.uea.ac.uk,United Kingdom,Western & Northern Europe,54.98,C
863,3118,National Technical University of Athens,https://www.ntua.gr,Greece,Eastern & Southern Europe,54.89,C
864,2124,KTH Royal Institute of Technology,https://www.kth.se,Sweden,Western & Northern Europe,54.86,C
865,2065,Friedrich Schiller University Jena,https://www.uni-jena.de,Germany,Western & Northern Europe,54.77,C
866,6089,University of La Frontera,https://www.ufro.cl,Chile,Latin America & Africa,54.69,C
867,3001,Sapienza University of Rome,https://www.uniroma1.it,Italy,Eastern & Southern Europe,54.67,C
868,2103,Utrecht University,https://www.uu.nl,Netherlands,Western & Northern Europe,54.65,C
869,2163,University College Absalon,https://phabsalon.dk,Denmark,Western & Northern Europe,54.3,C
870,3100,Kazimierz Wielki University,https://www.ukw.edu.pl,Poland,Eastern & Southern Europe,54.04,C
871,1098,University of Arkansas,https://www.uark.edu,United States,North America,54.02,C
872,5047,Tata Institute of Fundamental Research,https://www.tifr.res.in,India,South & Central Asia + Oceania,53.87,C
873,3187,University of Kragujevac,https://www.kg.ac.rs,Balkans,Eastern & Southern Europe,53.73,C
874,2050,University of Freiburg,https://uni-freiburg.de,Germany,Western & Northern Europe,53.61,C
875,4311,Universiti Malaysia Terengganu,https://www.umt.edu.my,Malaysia,Asia (East & Southeast),53.42,C
876,2041,Ludwig Maximilian University of Munich,https://www.lmu.de,Germany,Western & Northern Europe,53.39,C
877,3051,University of the Basque Country,https://www.ehu.eus,Spain,Eastern & Southern Europe,53.22,C
878,3146,Politehnica University of Bucharest,https://www.upb.ro,Romania,Eastern & Southern Europe,53.05,C
879,1123,University of Rhode Island,https://www.uri.edu,United States,North America,52.1,C
880,4132,Taipei Medical University,https://www.tmu.edu.tw,Taiwan,Asia (East & Southeast),52.05,C
881,2159,VIA University College,https://www.via.dk,Denmark,Western & Northern Europe,51.91,C
882,3200,Tallinn University of Technology,https://www.taltech.ee,Baltics,Eastern & Southern Europe,51.83,C
883,3035,University of Sassari,https://www.uniss.it,Italy,Eastern & Southern Europe,51.77,C
884,4076,Yokohama National University,https://www.ynu.ac.jp,Japan,Asia (East & Southeast),51.51,C
885,3310,University of Zielona Gora,https://www.uz.zgora.pl,Poland,Eastern & Southern Europe,51.3,C
886,4040,Wuhan University of Technology,https://www.whut.edu.cn,China,Asia (East & Southeast),51.24,C
887,6031,Pontifical Catholic University of Rio Grande do Sul,https://www.pucrs.br,Brazil,Latin America & Africa,51.15,C
